Nombre de Cooperativa,Name Mes,#Mes,Año,Afiliado Hombres,Afiliados Mujeres,Personas Jurídicas,Menores Ahorrantes,Total Afiliados ,Cooperativa,Cierre
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Enero,1,2023,39,7,0,0,46,MX GILDAN HONTEX,2023-01
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Febrero,2,2023,39,7,0,0,46,MX GILDAN HONTEX,2023-02
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Marzo,3,2023,26,5,0,0,31,MX GILDAN HONTEX,2023-03
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Abril,4,2023,24,5,0,0,29,MX GILDAN HONTEX,2023-04
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Mayo,5,2023,16,5,0,0,21,MX GILDAN HONTEX,2023-05
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Junio,6,2023,16,5,0,0,21,MX GILDAN HONTEX,2023-06
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Julio,7,2023,16,5,0,0,21,MX GILDAN HONTEX,2023-07
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Agosto,8,2023,16,5,0,0,21,MX GILDAN HONTEX,2023-08
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Octubre,10,2023,16,5,0,0,21,MX GILDAN HONTEX,2023-10
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Noviembre,11,2023,16,5,0,0,21,MX GILDAN HONTEX,2023-11
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Diciembre,12,2023,16,5,0,0,21,MX GILDAN HONTEX,2023-12
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Enero,1,2024,16,5,0,0,21,MX GILDAN HONTEX,2024-01
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Febrero,2,2024,16,5,0,0,21,MX GILDAN HONTEX,2024-02
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Marzo,3,2024,16,5,0,0,21,MX GILDAN HONTEX,2024-03
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Abril,4,2024,16,5,0,0,21,MX GILDAN HONTEX,2024-04
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Mayo,5,2024,16,5,0,0,21,MX GILDAN HONTEX,2024-05
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Junio,6,2024,16,5,0,0,21,MX GILDAN HONTEX,2024-06
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Julio,7,2024,16,5,0,0,21,MX GILDAN HONTEX,2024-07
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Agosto,8,2024,16,5,0,0,21,MX GILDAN HONTEX,2024-08
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Septiembre,9,2024,16,5,0,0,21,MX GILDAN HONTEX,2024-09
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Octubre,10,2024,16,5,0,0,21,MX GILDAN HONTEX,2024-10
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Noviembre,11,2024,16,5,0,0,21,MX GILDAN HONTEX,2024-11
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Diciembre,12,2024,16,5,0,0,21,MX GILDAN HONTEX,2024-12
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Enero,1,2025,16,5,0,0,21,MX GILDAN HONTEX,2025-01
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Febrero,2,2025,16,5,0,0,21,MX GILDAN HONTEX,2025-02
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Marzo,3,2025,16,5,0,0,21,MX GILDAN HONTEX,2025-03
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Abril,4,2025,16,5,0,0,21,MX GILDAN HONTEX,2025-04
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Mayo,5,2025,16,5,0,0,21,MX GILDAN HONTEX,2025-05
"Cooperativa Mixta de Empleados Gildan Hontex, Limitada",Mayo,6,2025,16,5,0,0,21,MX GILDAN HONTEX,2025-06
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Marzo,3,2019,987,1293,0,0,2280,MX GILDAN SAN ANTONIO,2019-03
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Junio,6,2019,1025,1276,0,0,2301,MX GILDAN SAN ANTONIO,2019-06
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Septiembre,9,2019,1085,1451,0,0,2536,MX GILDAN SAN ANTONIO,2019-09
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Diciembre,12,2019,893,1262,0,0,2155,MX GILDAN SAN ANTONIO,2019-12
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Marzo,3,2020,1027,1423,0,0,2450,MX GILDAN SAN ANTONIO,2020-03
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Junio,6,2020,1031,1427,0,0,2458,MX GILDAN SAN ANTONIO,2020-06
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Septiembre,9,2020,790,1157,0,0,1947,MX GILDAN SAN ANTONIO,2020-09
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Diciembre,12,2020,1157,790,0,0,1947,MX GILDAN SAN ANTONIO,2020-12
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Marzo,3,2021,1157,790,0,0,1947,MX GILDAN SAN ANTONIO,2021-03
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Junio,6,2021,,,,,0,MX GILDAN SAN ANTONIO,2021-06
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Marzo,3,2022,620,965,0,0,1585,MX GILDAN SAN ANTONIO,2022-03
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Abril,4,2022,646,986,0,0,1632,MX GILDAN SAN ANTONIO,2022-04
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Mayo,5,2022,646,986,0,0,1632,MX GILDAN SAN ANTONIO,2022-05
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Junio,6,2022,646,986,0,0,1632,MX GILDAN SAN ANTONIO,2022-06
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Julio,7,2022,646,986,0,0,1632,MX GILDAN SAN ANTONIO,2022-07
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Agosto,8,2022,676,1044,0,0,1720,MX GILDAN SAN ANTONIO,2022-08
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Septiembre,9,2022,689,1065,0,0,1754,MX GILDAN SAN ANTONIO,2022-09
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Octubre,10,2022,730,1111,0,0,1841,MX GILDAN SAN ANTONIO,2022-10
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Noviembre,11,2022,744,1148,0,0,1892,MX GILDAN SAN ANTONIO,2022-11
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Diciembre,12,2022,731,1143,0,0,1874,MX GILDAN SAN ANTONIO,2022-12
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Enero,1,2023,678,1105,0,0,1783,MX GILDAN SAN ANTONIO,2023-01
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Febrero,2,2023,678,1105,0,0,1783,MX GILDAN SAN ANTONIO,2023-02
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Marzo,3,2023,678,1105,0,0,1783,MX GILDAN SAN ANTONIO,2023-03
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Abril,4,2023,646,1044,0,0,1690,MX GILDAN SAN ANTONIO,2023-04
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Mayo,5,2023,566,902,0,0,1468,MX GILDAN SAN ANTONIO,2023-05
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Junio,6,2023,533,843,0,0,1376,MX GILDAN SAN ANTONIO,2023-06
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Julio,7,2023,499,797,0,0,1296,MX GILDAN SAN ANTONIO,2023-07
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Agosto,8,2023,490,789,0,0,1279,MX GILDAN SAN ANTONIO,2023-08
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Septiembre,9,2023,478,764,0,0,1242,MX GILDAN SAN ANTONIO,2023-09
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Octubre,10,2023,471,755,0,0,1226,MX GILDAN SAN ANTONIO,2023-10
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Noviembre,11,2023,471,755,0,0,1226,MX GILDAN SAN ANTONIO,2023-11
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Diciembre,12,2023,465,736,0,0,1201,MX GILDAN SAN ANTONIO,2023-12
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Enero,1,2024,465,736,0,0,1201,MX GILDAN SAN ANTONIO,2024-01
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Febrero,2,2024,465,736,0,0,1201,MX GILDAN SAN ANTONIO,2024-02
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Marzo,3,2024,454,753,0,0,1207,MX GILDAN SAN ANTONIO,2024-03
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Abril,4,2024,423,735,0,0,1158,MX GILDAN SAN ANTONIO,2024-04
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Mayo,5,2024,407,712,0,0,1119,MX GILDAN SAN ANTONIO,2024-05
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Junio,6,2024,400,703,0,0,1103,MX GILDAN SAN ANTONIO,2024-06
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Julio,7,2024,388,685,0,0,1073,MX GILDAN SAN ANTONIO,2024-07
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Agosto,8,2024,388,685,0,0,1073,MX GILDAN SAN ANTONIO,2024-08
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Septiembre,9,2024,377,664,0,0,1041,MX GILDAN SAN ANTONIO,2024-09
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Octubre,10,2024,337,607,0,0,944,MX GILDAN SAN ANTONIO,2024-10
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Noviembre,11,2024,337,607,0,0,944,MX GILDAN SAN ANTONIO,2024-11
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Diciembre,12,2024,255,492,0,0,747,MX GILDAN SAN ANTONIO,2024-12
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Enero,1,2025,245,484,0,0,729,MX GILDAN SAN ANTONIO,2025-01
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Febrero,2,2025,155,353,0,0,508,MX GILDAN SAN ANTONIO,2025-02
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Marzo,3,2025,128,295,0,0,423,MX GILDAN SAN ANTONIO,2025-03
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Abril,4,2025,101,234,0,0,335,MX GILDAN SAN ANTONIO,2025-04
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Mayo,5,2025,80,192,0,0,272,MX GILDAN SAN ANTONIO,2025-05
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Junio,6,2025,57,135,0,0,192,MX GILDAN SAN ANTONIO,2025-06
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Julio,7,2025,38,91,0,0,129,MX GILDAN SAN ANTONIO,2025-07
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Agosto,8,2025,25,64,0,0,89,MX GILDAN SAN ANTONIO,2025-08
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Septiembre,9,2025,16,51,0,0,67,MX GILDAN SAN ANTONIO,2025-09
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Octubre,10,2025,11,41,0,0,52,MX GILDAN SAN ANTONIO,2025-10
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Noviembre,11,2025,10,33,0,0,43,MX GILDAN SAN ANTONIO,2025-11
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Diciembre,12,2025,10,32,0,0,42,MX GILDAN SAN ANTONIO,2025-12
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Enero,1,2026,10,32,0,0,42,MX GILDAN SAN ANTONIO,2026-01
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada",Febrero,2,2026,10,32,0,0,42,MX GILDAN SAN ANTONIO,2026-02
"Cooperativa Mixta de Empleados Gildan San Antonio, Limitada diciembre 2025 *",Marzo,3,2026,10,32,0,0,42,MX GILDAN SAN ANTONIO,2026-03
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Marzo,3,2019,1315,2290,0,0,3605,MX GILDAN SAN MIGUEL,2019-03
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Junio,6,2019,1232,2181,0,0,3413,MX GILDAN SAN MIGUEL,2019-06
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Septiembre,9,2019,1190,2147,0,0,3337,MX GILDAN SAN MIGUEL,2019-09
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Diciembre,12,2019,1382,2394,0,0,3776,MX GILDAN SAN MIGUEL,2019-12
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Marzo,3,2020,1203,2069,0,0,3272,MX GILDAN SAN MIGUEL,2020-03
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Junio,6,2020,1199,2110,0,0,3309,MX GILDAN SAN MIGUEL,2020-06
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Septiembre,9,2020,1001,1902,0,0,2903,MX GILDAN SAN MIGUEL,2020-09
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Diciembre,12,2020,993,1865,0,0,2858,MX GILDAN SAN MIGUEL,2020-12
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Marzo,3,2021,957,1870,0,0,2827,MX GILDAN SAN MIGUEL,2021-03
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Junio,6,2021,824,1679,,,2503,MX GILDAN SAN MIGUEL,2021-06
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Septiembre,9,2021,,,,,0,MX GILDAN SAN MIGUEL,2021-09
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Marzo,3,2022,742,1582,0,0,2324,MX GILDAN SAN MIGUEL,2022-03
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Abril,4,2022,726,1572,0,0,2298,MX GILDAN SAN MIGUEL,2022-04
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Mayo,5,2022,729,1563,0,0,2292,MX GILDAN SAN MIGUEL,2022-05
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Junio,6,2022,721,1555,0,0,2276,MX GILDAN SAN MIGUEL,2022-06
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Julio,7,2022,720,1561,0,0,2281,MX GILDAN SAN MIGUEL,2022-07
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Agosto,8,2022,715,1551,0,0,2266,MX GILDAN SAN MIGUEL,2022-08
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Septiembre,9,2022,712,1555,0,0,2267,MX GILDAN SAN MIGUEL,2022-09
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Octubre,10,2022,720,1554,0,0,2274,MX GILDAN SAN MIGUEL,2022-10
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Noviembre,11,2022,720,1554,0,0,2274,MX GILDAN SAN MIGUEL,2022-11
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Diciembre,12,2022,718,1566,0,0,2284,MX GILDAN SAN MIGUEL,2022-12
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Enero,1,2023,713,1572,0,0,2285,MX GILDAN SAN MIGUEL,2023-01
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Febrero,2,2023,553,158,0,0,711,MX GILDAN SAN MIGUEL,2023-02
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Marzo,3,2023,602,1329,0,0,1931,MX GILDAN SAN MIGUEL,2023-03
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Abril,4,2023,602,1329,0,0,1931,MX GILDAN SAN MIGUEL,2023-04
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Mayo,5,2023,571,1267,0,0,1838,MX GILDAN SAN MIGUEL,2023-05
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Junio,6,2023,536,1179,0,0,1715,MX GILDAN SAN MIGUEL,2023-06
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Julio,7,2023,378,867,0,0,1245,MX GILDAN SAN MIGUEL,2023-07
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Agosto,8,2023,378,867,0,0,1245,MX GILDAN SAN MIGUEL,2023-08
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Septiembre,9,2023,237,413,0,0,650,MX GILDAN SAN MIGUEL,2023-09
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Octubre,10,2023,237,413,0,0,650,MX GILDAN SAN MIGUEL,2023-10
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Noviembre,11,2023,237,413,0,0,650,MX GILDAN SAN MIGUEL,2023-11
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Diciembre,12,2023,237,413,0,0,650,MX GILDAN SAN MIGUEL,2023-12
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Enero,1,2024,237,413,0,0,650,MX GILDAN SAN MIGUEL,2024-01
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Febrero,2,2024,237,413,0,0,650,MX GILDAN SAN MIGUEL,2024-02
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Marzo,3,2024,237,413,0,0,650,MX GILDAN SAN MIGUEL,2024-03
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Abril,4,2024,237,413,0,0,650,MX GILDAN SAN MIGUEL,2024-04
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Mayo,5,2024,237,413,0,0,650,MX GILDAN SAN MIGUEL,2024-05
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Junio,6,2024,237,413,0,0,650,MX GILDAN SAN MIGUEL,2024-06
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Julio,7,2024,237,413,0,0,650,MX GILDAN SAN MIGUEL,2024-07
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Agosto,8,2024,237,413,0,0,650,MX GILDAN SAN MIGUEL,2024-08
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Septiembre,9,2024,237,413,0,0,650,MX GILDAN SAN MIGUEL,2024-09
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Octubre,10,2024,237,413,0,0,650,MX GILDAN SAN MIGUEL,2024-10
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Noviembre,11,2024,237,413,0,0,650,MX GILDAN SAN MIGUEL,2024-11
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Diciembre,12,2024,237,413,0,0,650,MX GILDAN SAN MIGUEL,2024-12
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Enero,1,2025,237,413,0,0,650,MX GILDAN SAN MIGUEL,2025-01
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Febrero,2,2025,237,413,0,0,650,MX GILDAN SAN MIGUEL,2025-02
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Marzo,3,2025,237,413,0,0,650,MX GILDAN SAN MIGUEL,2025-03
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Abril,4,2025,237,413,0,0,650,MX GILDAN SAN MIGUEL,2025-04
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Mayo,5,2025,237,413,0,0,650,MX GILDAN SAN MIGUEL,2025-05
"Cooperativa Mixta Gildan Empleados San Miguel, Limitada",Mayo,6,2025,237,413,0,0,650,MX GILDAN SAN MIGUEL,2025-06
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Marzo,3,2019,1707,2994,59,6674,11434,MX GILDAN VILLA NUEVA,2019-03
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Junio,6,2019,1676,2897,0,0,4573,MX GILDAN VILLA NUEVA,2019-06
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Septiembre,9,2019,1727,2976,0,0,4703,MX GILDAN VILLA NUEVA,2019-09
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Diciembre,12,2019,1698,3024,0,0,4722,MX GILDAN VILLA NUEVA,2019-12
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Marzo,3,2020,1743,3012,0,0,4755,MX GILDAN VILLA NUEVA,2020-03
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Junio,6,2020,1558,2556,0,0,4114,MX GILDAN VILLA NUEVA,2020-06
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Septiembre,9,2020,1517,2495,0,0,4012,MX GILDAN VILLA NUEVA,2020-09
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Diciembre,12,2020,1483,2450,0,0,3933,MX GILDAN VILLA NUEVA,2020-12
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Marzo,3,2021,1483,2450,0,0,3933,MX GILDAN VILLA NUEVA,2021-03
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Junio,6,2021,,,,,0,MX GILDAN VILLA NUEVA,2021-06
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Septiembre,9,2021,,,,,0,MX GILDAN VILLA NUEVA,2021-09
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Marzo,3,2022,1205,2017,0,0,3222,MX GILDAN VILLA NUEVA,2022-03
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Abril,4,2022,1192,2009,0,0,3201,MX GILDAN VILLA NUEVA,2022-04
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Mayo,5,2022,1182,1978,0,0,3160,MX GILDAN VILLA NUEVA,2022-05
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Junio,6,2022,1157,1942,0,0,3099,MX GILDAN VILLA NUEVA,2022-06
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Julio,7,2022,1122,1882,0,0,3004,MX GILDAN VILLA NUEVA,2022-07
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Agosto,8,2022,1118,1872,0,0,2990,MX GILDAN VILLA NUEVA,2022-08
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Septiembre,9,2022,1131,1884,0,0,3015,MX GILDAN VILLA NUEVA,2022-09
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Octubre,10,2022,1136,1911,0,0,3047,MX GILDAN VILLA NUEVA,2022-10
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Noviembre,11,2022,1158,1919,0,0,3077,MX GILDAN VILLA NUEVA,2022-11
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Diciembre,12,2022,1175,1930,0,0,3105,MX GILDAN VILLA NUEVA,2022-12
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Enero,1,2023,1166,1920,0,0,3086,MX GILDAN VILLA NUEVA,2023-01
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Febrero,2,2023,1166,1920,0,0,3086,MX GILDAN VILLA NUEVA,2023-02
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Marzo,3,2023,1089,1844,0,0,2933,MX GILDAN VILLA NUEVA,2023-03
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Abril,4,2023,1047,1806,0,0,2853,MX GILDAN VILLA NUEVA,2023-04
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Mayo,5,2023,1002,1754,0,0,2756,MX GILDAN VILLA NUEVA,2023-05
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Junio,6,2023,1002,1754,0,0,2756,MX GILDAN VILLA NUEVA,2023-06
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Julio,7,2023,965,1685,0,0,2650,MX GILDAN VILLA NUEVA,2023-07
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Agosto,8,2023,927,1646,0,0,2573,MX GILDAN VILLA NUEVA,2023-08
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Septiembre,9,2023,919,1639,0,0,2558,MX GILDAN VILLA NUEVA,2023-09
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Octubre,10,2023,919,1639,0,0,2558,MX GILDAN VILLA NUEVA,2023-10
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Noviembre,11,2023,871,1533,0,0,2404,MX GILDAN VILLA NUEVA,2023-11
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Diciembre,12,2023,872,1530,0,0,2402,MX GILDAN VILLA NUEVA,2023-12
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Enero,1,2024,846,1500,0,0,2346,MX GILDAN VILLA NUEVA,2024-01
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Febrero,2,2024,810,1433,0,0,2243,MX GILDAN VILLA NUEVA,2024-02
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Marzo,3,2024,822,1415,0,0,2237,MX GILDAN VILLA NUEVA,2024-03
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Abril,4,2024,822,1415,0,0,2237,MX GILDAN VILLA NUEVA,2024-04
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Mayo,5,2024,798,1376,0,0,2174,MX GILDAN VILLA NUEVA,2024-05
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Junio,6,2024,780,1366,0,0,2146,MX GILDAN VILLA NUEVA,2024-06
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Julio,7,2024,772,1350,0,0,2122,MX GILDAN VILLA NUEVA,2024-07
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Agosto,8,2024,770,1343,0,0,2113,MX GILDAN VILLA NUEVA,2024-08
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Septiembre,9,2024,780,1362,0,0,2142,MX GILDAN VILLA NUEVA,2024-09
"Cooperativa Mixta Empleados Gildan Villa Nueva, Limitada (COMTRAGIVIL)",Octubre,10,2024,776,1374,0,0,2150,MX GILDAN VILLA NUEVA,2024-10
