COOPERATIVA,MES#,AÑO,ACTIVOS TOTALES,ACTIVOS NETOS,DISPONIBILIDADES,Depositos BCH hn,Depositos Bancos hn,INVERSIONES,Inversiones hn,Inversiones FEC hn,PRESTAMOS,Vigentes hn,Atrasados hn,Vencidos hn,Demanda Judicial hn,CUENTAS X COBRAR,ACTIVOS EVENTUALES,"PROPIEDAD, PLANTA, EQUIPO",CARGOS DIFERIDOS,ACTIVOS DE INVERSION,ACTIVOS INTANGIBLES,PASIVOS TOTALES,EXIGIBILIDADES INMEDIATAS,EXIGIBILIDADES X DEPOSITOS,Depositos Ahorro hn,DPF hn,OTRAS EXIGIBILIDADES,OBLIGACIONES BANCARIAS,CREDITOS DIFERIDOS,PROVISIONES DE VALUACION,PROVISIONES EVENTUALES,PATRIMONIO,PATRIMONIO PRIMARIO,Aportaciones,Reserva,PATRIMONIO COMPLEMENTARIO,PROPIEDAD PLANTA EQUIPO
NUEVA VIDA,2,2025,1344164205,1281691170,99154756,0,65569798,86922373,37734480,48932000,1098662310,1073965527,18181036,1691563,4824183,9761674,7103788,37797987,2473068,0,2288249,632984377,13108654,513505281,462178780,51326501,0,644605,2950975,62473035,40301824,711179832,643780813,574918711,68862102,67399018,
NUEVA VIDA,3,2025,1361030892,1298203053,107572936,0,74207344,86922737,37734512,48932000,1105894452,1082657865,16718635,1693768,4824183,10492099,6925738,38055615,2879066,0,2288249,644021745,16406567,521782076,464444475,57337601,0,684259,2767132,62827839,39553869,717009150,648065313,579203211,68862102,68943836,
NUEVA VIDA,4,2025,1373321825,1310134889,106535375,0,71806248,86824536,37634709,48932000,1118462869,1095431184,17655840,551661,4824183,10168536,6925738,39359769,2756753,0,2288249,647517130,15718333,527263153,470449003,56814150,0,606391,2686189,63186936,38056125,725804699,664642176,595780073,68862102,61162523,
NUEVA VIDA,5,2025,1388828105,1325570701,103203952,0,69809534,86834046,37642241,48932000,1132684054,1109238407,21447915,461512,1536218,11379505,10327934,39489413,2620952,0,2288249,652007579,15574967,531578255,475521605,56056650,0,582032,2665866,63257404,38349053,736820530,673789673,604927570,68862102,63030856,
NUEVA VIDA,6,2025,1413170442,1349526461,102745606,0,66769907,86835535,37642341,48932000,1158034310,1130331839,23798040,481640,3422790,10762981,10327934,39794952,2380875,0,2288249,666446137,15887560,547870847,491324297,56546550,0,506839,2703109,63643981,35833797,746724309,683249042,614386939,68862102,63475267,
NUEVA VIDA,7,2025,1427861796,1363756616,109291161,0,73646492,85986494,35792395,49932000,1167429635,1145540995,18039771,426078,3422790,9851287,10568226,39999071,2447673,0,2288249,671936790,15261609,553720315,495593459,58126856,0,521636,2532868,64105180,35795179,755925011,690627887,621765785,68862102,65297123,
NUEVA VIDA,8,2025,1440655551,1376178081,107134468,0,72857024,87897519,31705185,55932000,1178485486,1151028598,24685579,442054,2329253,11836605,10568226,40141259,2303739,0,2288249,673934053,15230510,555019858,496674557,58345301,0,568421,2829191,64477470,35808602,766721502,697755357,628893254,68862102,68966144,
NUEVA VIDA,9,2025,1452231799,1387423121,103623996,0,68782625,87898914,31705256,55932000,1193883742,1167666397,23630020,420492,2166831,10431500,10568226,40114968,3422204,0,2288249,677042549,16355990,557558524,497005023,60553501,0,581738,2604768,64808678,35132849,775189253,704906232,636044129,68862102,70283021,
NUEVA VIDA,10,2025,1455374929,1390385843,100713067,0,65784977,87900308,31705364,55932000,1195866567,1164191682,26080611,484340,5109932,10568731,10568226,44261383,3208398,0,2288249,671817913,14895779,554695334,492991235,61704099,0,523300,2629746,64989086,34084666,783557019,711241159,642379057,68862102,72315860,
NUEVA VIDA,11,2025,1466201960,1400994363,86768532,0,52904835,87900595,31705417,55932000,1219989667,1184930896,30015619,401915,4641236,11753621,10568226,43987542,2945528,0,2288249,676079458,16564790,560939673,491658574,69281099,0,470869,3014903,65207597,29881624,790122504,715154635,646292532,68862102,74967869,
NUEVA VIDA,12,2025,1488554330,1426528398,101985515,0,63981274,88119871,31924134,55932000,1231010845,1191439520,34797319,272557,4501446,10924489,7166030,43969889,3089442,0,2288249,691685513,13158767,577271127,496365428,80905699,0,852954,2419599,62025932,35957131,796868820,729897728,659009765,70887962,66971092,
NUEVA VIDA,1,2026,1514118301,1451675944,117561840,0,80736351,90970679,36924188,53782000,1235678547,1192926015,37972320,278765,4501446,13252616,7166030,43881691,3318649,0,2288249,707331681,13522288,592738846,510355450,82383396,0,764843,2126480,62442357,35736865,806786624,737459671,666571709,70887962,69326952,
NUEVA VIDA,2,2026,1530540892,1467788177,126224663,0,90561255,90971145,36924213,53782000,1242005310,1211036931,22793683,478292,7696402,14993080,7166030,43752133,3140282,0,2288249,714796306,14267380,599069112,515893025,83176087,0,733354,2761000,62752715,35212742,815744588,743215150,672327187,70887962,72529438,
NUEVA VIDA,3,2026,1566956371,1505185058,148968798,,,90971947,,,1257357018,,,,,14783436,5773425,,3138906,0,2288249,740558237,10106953,631686446,525400559,106285887,0,703256,3101921,61771313,33188347,826398133,749694994,678807031,70887962,76703139,43674589
OCOTEPEQUE,1,2019,3019192058,3019192058,240804387,0,237749268,598007258,338770141,259237117,2180380413,1877665555,249685813,41081117,11947927,0,0,0,0,0,0,0,0,0,811713883,1390695270,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,2,2019,3066144883,3066144883,300579422,0,297946646,598007258,333770141,264237117,2167558203,1833791510,272932251,50674710,10159730,0,0,0,0,0,0,0,0,0,848306342,1393217012,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,3,2019,3085908199,3085908199,302149533,0,297790333,603697258,328770141,274927117,2180061408,1832079558,278826543,54868725,14286581,0,0,0,0,0,0,0,0,0,861033312,1396693894,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,4,2019,3110616552,3110616552,322878495,0,320305209,603544268,328617151,274927117,2184193789,1818834807,289710024,59878089,15770867,0,0,0,0,0,0,0,0,0,866122784,1405021807,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,5,2019,2917693611,2917693611,321620571,0,318690598,599991606,328680185,274927117,1996081434,1847848184,283574795,58706409,17583571,0,0,0,0,0,0,0,0,0,873897665,1416607016,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,6,2019,3168999889,3168999889,343216243,0,339966549,603607302,321680185,281927117,2222176344,1876931065,267659930,54786233,22799115,0,0,0,0,0,0,0,0,0,888977210,1422025293,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,7,2019,3204426056,3204426056,388499002,0,385758285,583827313,301900196,281927117,2232099741,1896266615,266845987,47462025,21525112,0,0,0,0,0,0,0,0,0,901416340,1434266070,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,8,2019,3229184488,3229184488,397605671,0,394055437,583827313,301900196,281927117,2247751504,1885090382,302003948,42287892,18369281,0,0,0,0,0,0,0,0,0,913503744,1446809700,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,9,2019,3224613250,3224613250,377107494,0,374331860,600827325,311900208,288927117,2246678431,1918335228,264443379,49418122,14481701,0,0,0,0,0,0,0,0,0,902969647,1464173983,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,10,2019,3248800523,3248800523,383073799,0,380930989,612827325,303900208,308927117,2252899399,1914426324,273967904,48650013,15855156,0,0,0,0,0,0,0,0,0,907827308,1477837576,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,11,2019,3275927041,3275927041,406847647,0,402839860,600615825,303900708,296715117,2268463569,1912369697,280989147,48353593,26751132,0,0,0,0,0,0,0,0,0,915423956,1487070458,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,12,2019,3334997620,3334997620,460068171,0,457802568,600829554,304114437,296715117,2274099895,1973129830,222637738,47299565,31032761,0,0,0,0,0,0,0,0,0,956638055,1496800964,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,1,2020,3396520983,3396520983,539081029,0,535163389,600829554,294114437,306715117,2256610400,1939968263,237129602,45719879,33792656,0,0,0,0,0,0,0,0,0,997894614,1512468207,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,2,2020,3455084450,3455084450,595579235,0,589402253,600830554,292115437,308715117,2258674661,1940411838,237573252,37546562,43143007,0,0,0,0,0,0,0,0,0,1033838215,1529197142,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,3,2020,3478930891,3478930891,643255239,0,635585649,600830554,292115437,308715117,2234845098,1826730566,324951181,40726086,42437265,0,0,0,0,0,0,0,0,0,1052852233,1543083441,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,4,2020,3494574607,3494574607,654361004,0,651399487,600830554,292115437,308715117,2239383049,1750114826,401130796,45612509,42524917,0,0,0,0,0,0,0,0,0,1069128587,1539861470,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,5,2020,3519386882,3519386882,667868664,0,663735131,601830554,293115437,308715117,2249687664,1837413723,314281088,55978107,42014745,0,0,0,0,0,0,0,0,0,1087266945,1549476241,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,6,2020,3558077418,3558077418,696898040,0,692673581,601831554,293116437,308715117,2259347824,1915235188,243348833,59030095,41733706,0,0,0,0,0,0,0,0,0,1112443435,1556646868,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,7,2020,3622559846,3622559846,756480681,0,752996499,586831554,278116437,308715117,2279247611,1956012497,215427448,59082498,48725167,0,0,0,0,0,0,0,0,0,1130644819,1589346344,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,8,2020,3657870988,3657870988,785195449,0,781969190,575907992,288116536,287791456,2296767547,2018880989,175653871,54484598,47748088,0,0,0,0,0,0,0,0,0,1154169361,1588663415,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,9,2020,3702578097,3702578097,763879996,0,760939202,577907992,312097831,265810161,2360790109,2129998178,138574744,43196625,49020561,0,0,0,0,0,0,0,0,0,1158221185,1619379275,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,10,2020,3774715610,3774715610,761996910,0,758136665,597087388,318989227,278098161,2415631312,2225050588,126286492,15977931,48316300,0,0,0,0,0,0,0,0,0,1183630078,1662330582,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,11,2020,3827843499,3827843499,754649171,0,751544506,593587405,318989244,274598161,2479606923,2302224648,115244799,15975302,46162171,0,0,0,0,0,0,0,0,0,1192474887,1697241970,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,12,2020,3890463751,3890463751,762549500,0,759774298,602787405,328189244,274598161,2525126846,2364654839,97009119,15718012,47744875,0,0,0,0,0,0,0,0,0,1221482159,1713602623,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,1,2021,3977192272,3977192272,837335763,0,833483477,614614824,340016663,274598161,2525241685,2352723802,88828019,37851345,45838518,0,0,0,0,0,0,0,0,0,1275506273,1735740608,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,2,2021,4114047640,4114047640,949874428,0,946376366,604614825,330016664,274598161,2559558387,2392760959,76779167,46478136,43540124,0,0,0,0,0,0,0,0,0,1341799891,1787241179,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,3,2021,4194528439,4194528439,998924154,0,995484729,598925346,330017185,268908161,2596678939,2442943232,64245700,46087841,43402164,0,0,0,0,0,0,0,0,0,1380974086,1815995915,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,4,2021,4246023090,4246023090,1017390939,0,1013601234,598925381,330017220,268908161,2629706770,2346618438,199299051,41423695,42365585,0,0,0,0,0,0,0,0,0,1414517246,1837659409,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,5,2021,4320880572,4320880572,1038066414,0,1034265353,624985260,356077099,268908161,2657828898,2398154306,176763729,36369055,46541807,0,0,0,0,0,0,0,0,0,1416400886,1872637471,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,6,2021,4355629877,4355629877,1019886089,0,1016496646,645034418,376126257,268908161,2690709370,2443714942,167584605,33138038,46271783,0,0,0,0,0,0,0,0,0,1428684918,1885632761,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,7,2021,4391465197,4391465197,1017202281,0,1009812192,645147375,421739214,223408161,2729115541,2495226031,158455420,32071037,43363051,0,0,0,0,0,0,0,0,0,1435934265,1904189561,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,8,2021,4408954997,4408954997,994773895,0,987368142,645147291,421739130,223408161,2769033811,2534961748,155687170,27162780,51222112,0,0,0,0,0,0,0,0,0,1445792578,1900870750,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,9,2021,4429618779,4429618779,974810183,0,965213835,645035369,421627208,223408161,2809773227,2580932618,148937586,25275430,54627592,0,0,0,0,0,0,0,0,0,1445079390,1910530024,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,10,2021,4433032334,4433032334,949049918,0,937202680,645035380,421627219,223408161,2838947036,2603927774,153357114,21086896,60575251,0,0,0,0,0,0,0,0,0,1456349675,1897976900,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,11,2021,4461299424,4461299424,904086314,0,890001610,671535903,448127742,223408161,2885677207,2658090252,150133308,17836901,59616744,0,0,0,0,0,0,0,0,0,1467100754,1899392932,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,12,2021,4545550227,4545550227,859934313,0,847394201,770037503,484629342,285408161,2915578411,2725721097,107167157,20227825,62462330,0,0,0,0,0,0,0,0,0,1536327423,1902216432,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,1,2022,4684140077,4684140077,880042093,0,863513047,898632941,613224780,285408161,2905465043,2717596576,101497112,22596946,63774407,0,0,0,0,0,0,0,0,0,1640324994,1931364180,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,2,2022,4807122791,4807122791,981379715,0,965509073,934233741,648825580,285408161,2891509335,2704104869,80202532,23600348,83601585,0,0,0,0,0,0,0,0,0,1736391522,1937788474,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,3,2022,4909192782,4909192782,1045768858,0,1032498008,939286311,653878150,285408161,2924137613,2736572425,79491553,28458811,79614822,0,0,0,0,0,0,0,0,0,1794343880,1962050731,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,4,2022,4970385997,4970385997,1051485114,0,1039347984,964287851,678879690,285408161,2954613032,2755912227,93472966,27559396,77668442,0,0,0,0,0,0,0,0,0,1828888967,1969158885,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,5,2022,5003608687,5003608687,1040770972,0,1028792736,964287863,678879702,285408161,2998549852,2781354971,109172099,32950970,75071811,0,0,0,0,0,0,0,0,0,1824441458,1986839534,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,6,2022,5048722055,5048722055,1119604261,0,1106734489,909292900,623884739,285408161,3019824894,2813420522,105715718,34460902,66227751,0,0,0,0,0,0,0,0,0,1828530414,2010390154,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,7,2022,5096688663,5096688663,1040462268,0,1028413853,926292905,640884744,285408161,3129933490,2924864848,105340949,34063461,65664230,0,0,0,0,0,0,0,0,0,1827633768,2047106383,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,8,2022,5135486241,5135486241,929545615,0,915009406,931292921,645884760,285408161,3274647705,3081973154,91827524,22493286,78353740,0,0,0,0,0,0,0,0,0,1827031655,2065540271,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,9,2022,5171178914,5171178914,824714095,0,810916057,931292943,645884782,285408161,3415171876,3231429618,81040505,19141961,83559791,0,0,0,0,0,0,0,0,0,1851631169,2060500491,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,10,2022,5220033335,5220033335,692792278,0,679089906,1021292960,735884799,285408161,3505948097,3327373729,85234028,18766879,74573459,0,0,0,0,0,0,0,0,0,1856582951,2092083504,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,11,2022,5265081866,5265081866,524158374,0,511385865,1101293994,815885833,285408161,3639629498,3474269325,75398891,18848664,71112617,0,0,0,0,0,0,0,0,0,1860152578,2102790233,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,12,2022,5314157874,5314157874,445780817,0,432225937,1161294008,875885847,285408161,3707083049,3576939446,47178565,18492725,64472312,0,0,0,0,0,0,0,0,0,1859564990,2143392062,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,1,2023,5403864573,5403864573,356161930,0,340482601,1311476278,1026068117,285408161,3736226365,3600959854,48202402,19669372,67394736,0,0,0,0,0,0,0,0,0,1919503063,2155501643,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,2,2023,5511477849,5511477849,353323538,0,335706214,1372276321,996868160,375408161,3785877990,3642711202,54935887,19484214,68746687,0,0,0,0,0,0,0,0,0,2013156935,2141255063,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,3,2023,5600324713,5600324713,350678398,0,336877659,1372276212,996868051,375408161,3877370103,3725032373,63268176,21248482,67821070,0,0,0,0,0,0,0,0,0,2060321813,2169515105,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,4,2023,5658834541,5658834541,386589975,0,368368538,1354176257,978768096,375408161,3918068309,3740860466,94072725,21696957,61438159,0,0,0,0,0,0,0,0,0,2081093689,2185184501,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,5,2023,5698705037,5698705037,376830067,0,358734546,1314376262,938968101,375408161,4007498708,3812198311,115427761,20478149,59394486,0,0,0,0,0,0,0,0,0,2093376310,2193397537,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,6,2023,5725584474,5725584474,339682439,0,324026898,1294376318,918968157,375408161,4091525717,3897483231,115483273,20753394,57805817,0,0,0,0,0,0,0,0,0,2111949037,2180455734,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,7,2023,5719560125,5719560125,203187640,0,188252955,1294698296,919290135,375408161,4221674189,4038388463,101000810,19901360,62383554,0,0,0,0,0,0,0,0,0,2084670376,2176111405,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,8,2023,5717828455,5717828455,149161791,0,134470442,1272698318,897290157,375408161,4295968346,4107426184,108967775,17140962,62433424,0,0,0,0,0,0,0,0,0,2064094159,2174789478,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,9,2023,5709140235,5709140235,108801851,0,94778323,1272698342,897290181,375408161,4327640042,4129826932,119398494,16534775,61879839,0,0,0,0,0,0,0,0,0,2031923419,2178546058,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,10,2023,5739390073,5739390073,124560014,0,106548113,1262728380,887320219,375408161,4352101679,4157485524,119845130,14817077,59953946,0,0,0,0,0,0,0,0,0,2046314356,2183366455,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,11,2023,5748326898,5748326898,211992320,0,193297967,1169728634,764032473,405696161,4366605944,4167725549,114625386,15415541,68839467,0,0,0,0,0,0,0,0,0,1986831203,2230766804,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,12,2023,5786573882,5786573882,274784878,0,256182156,1165228654,756032493,409196161,4346560350,4170663943,90071733,11454623,74370049,0,0,0,0,0,0,0,0,0,1996099660,2265044816,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,1,2024,5860827498,5860827498,372907230,0,350946284,1173729374,764533213,409196161,4314190894,4134520701,94663666,14660606,70345920,0,0,0,0,0,0,0,0,0,2007564527,2306157885,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,2,2024,5913918006,5913918006,451569351,0,430956342,1144947529,725751368,419196161,4317401126,4142847984,74594329,15193817,84764994,0,0,0,0,0,0,0,0,0,2049567952,2315137174,0,0,0,0,0,0,0,0,0,0,
OCOTEPEQUE,3,2024,6329768156,6035328300,460296543,0,442067342,1155212265,736016104,419196161,4313667703,4113963159,93553885,18222921,87927736,125460152,59876775,181113479,28629894,0,5511345,4780905877,26117523,4379290701,2095277136,2284013565,0,0,15548456,294439856,65509338,1548862283,1378697283,889340983,489356299,170165000,
OCOTEPEQUE,4,2024,6388690691,6093841000,555790021,0,537354626,1155112431,735916270,419196161,4299027254,4095607497,98426708,14652298,90340749,119102535,58689338,181855432,13602335,0,5511345,4885743117,73544455,4434503267,2126588234,2307915033,0,0,15112775,294849691,67732927,1502947578,1471181306,891413890,579767416,31766271,
OCOTEPEQUE,5,2024,6416304059,6120245962,570607367,0,553933158,1145112531,705916370,439196161,4320264626,4100414365,99542573,14842944,105464744,114918822,58899799,188942728,12046841,0,5511345,4863231884,32502926,4450378823,2120189146,2330189677,0,0,15610080,296058097,68681956,1553072178,1511779372,932011956,579767416,41292805,
OCOTEPEQUE,6,2024,6443006883,6146403593,565975541,0,548814011,1151858088,712661927,439196161,4338145843,4112552210,100079862,14334683,111179086,122236049,58283547,190490409,10506061,0,5511345,4859303452,20999342,4460265487,2125072777,2335192710,0,0,15717821,296603290,65717510,1583703433,1530099278,950331862,579767416,53604154,
OCOTEPEQUE,7,2024,6484729349,6189268689,469506746,0,450338891,1248358200,869162039,379196161,4387279993,4156781502,104054494,13621717,112822279,116482119,56969568,191562597,9042055,0,5528071,4884295435,23418015,4483172794,2132387860,2350784933,0,0,15973566,295460660,66270399,1600433917,1532471709,952704293,579767416,67962208,
OCOTEPEQUE,8,2024,6528796689,6227648676,448503099,0,431494771,1238881842,882685681,356196161,4452152998,4239658369,87665982,12840157,111988489,118617948,62659738,193291484,9109032,0,5580548,0,26617338,4505713529,2128602882,2377110647,0,0,16124006,301148013,70910214,1608283591,1536256409,956488993,579767416,72027181,
OCOTEPEQUE,9,2024,6538279770,6234508021,448211859,0,428825352,1228766906,872552040,356214866,4472975686,4253943928,98443859,13323078,107264819,120616570,61697263,193989213,6510928,0,5511345,4919777560,30081133,4496380615,2123996129,2372384485,0,0,15968987,303771749,73575074,1618502213,1537756653,957989236,579767416,80745560,
OCOTEPEQUE,10,2024,6545011787,6238247349,414181036,0,395686123,1231767020,872552154,359214866,4510747324,4275933735,100901318,13361401,120550868,121331271,60854369,195513144,5106278,0,5511345,4912139604,33236363,4481088522,2109399297,2371689224,0,0,15681955,306764438,75368325,1632872187,1542161145,962393728,579767416,90711041,
OCOTEPEQUE,11,2024,6556568112,6248048957,350107550,0,329278921,1241767158,882552292,359214866,4570725404,4338985601,97991001,14998670,118750130,127698098,59469345,197262123,4027089,0,5511345,4900470026,36537145,4460226164,2083416673,2376809491,0,0,17009299,308519155,78178260,1656098089,1551732590,971965173,579767416,104365498,
OCOTEPEQUE,12,2024,6604551514,6292789700,408403784,0,381658852,1171767242,854552376,317214866,4624879974,4409903349,82005861,12840960,120129802,127915097,58888413,200078111,6807175,0,5811718,4914023633,23996936,4499185406,2127465201,2371720204,0,0,16980948,311761814,62098526,1690527885,1580200397,1000432981,579767416,110327487,
OCOTEPEQUE,1,2025,6809943891,6495357111,540867404,0,511137925,1231767513,914552647,317214866,4632625968,4422650949,75317755,11973881,122683382,131041038,58141378,201263547,8425325,0,5811718,5085676296,25467527,4667755635,2234672681,2433082954,0,0,15327015,314586780,62539337,1724267598,1591122941,1011355524,579767416,133144657,
OCOTEPEQUE,2,2025,6976925857,6660743416,546563190,0,512659425,1434282397,1107548826,326733571,4587599777,4379446128,76785995,12857055,118510599,131621233,60802780,201687492,8557270,0,5811718,5241232450,27353351,4813002577,2364929581,2448072996,0,0,15611403,316182441,69082676,1735693409,1590007177,1010239760,579767416,145686232,
OCOTEPEQUE,3,2025,7184369822,6866642733,422327815,0,395809916,1720293470,1373559899,346733571,4628404798,4392974956,103243673,10538638,121647529,125995586,61673413,202874813,16988209,0,5811718,5420088208,26893107,4991522531,2485151169,2506371361,0,0,15387542,317727089,68557937,1764281616,1600429837,1020662421,579767416,163851779,
