COOPERATIVA,MES#,AÑO,SOLVENCIA,RANGO SOLVENCIA,MOROSIDAD,RANGO MOROSIDAD,COBERTURA MORA,RANGO COBERTURA MORA,LIQUIDEZ,RANGO LIQUIDEZ,ROA,RANGO ROA,ROE,RANGO ROE,AUTOSUFICIENCIA,RANGO AUTOSUFICIENCIA
FRONTERIZA INTIBUCANA,2,2025,16.32,A,6.14,C,38.81,E,12.08,A,0.64,B,3.85,E,157.96,A
FRONTERIZA INTIBUCANA,3,2025,16.19,A,6.79,C,35.45,E,15.69,A,0.81,A,4.91,E,147.19,A
FRONTERIZA INTIBUCANA,4,2025,17.34,A,6.28,C,36.67,E,17.32,A,1.08,A,6.11,D,148.07,A
FRONTERIZA INTIBUCANA,5,2025,17.23,A,8.51,D,26.86,E,18.71,A,1.34,A,7.65,D,148.82,A
FRONTERIZA INTIBUCANA,6,2025,17.18,A,8.46,D,26.92,E,20.68,A,1.6,A,9.17,C,149.65,A
FRONTERIZA INTIBUCANA,7,2025,17.0,A,11.31,E,19.96,E,22.11,A,1.71,A,9.92,C,144.88,A
FRONTERIZA INTIBUCANA,8,2025,17.09,A,10.9,E,20.36,E,22.18,A,1.97,A,11.33,B,144.86,A
FRONTERIZA INTIBUCANA,9,2025,17.05,A,10.87,E,20.15,E,23.12,A,2.2,A,12.72,B,145.67,A
FRONTERIZA INTIBUCANA,10,2025,17.02,A,9.7,D,22.33,E,23.95,A,2.43,A,14.05,A,146.01,A
FRONTERIZA INTIBUCANA,11,2025,17.02,A,9.92,D,21.29,E,22.65,A,2.59,A,15.03,A,144.99,A
FRONTERIZA INTIBUCANA,12,2025,16.86,A,7.99,D,30.98,E,23.08,A,1.24,A,7.25,D,115.72,B
FRONTERIZA INTIBUCANA,1,2026,15.89,A,6.55,C,37.83,E,23.2,A,0.32,D,2.01,E,161.72,A
FRONTERIZA INTIBUCANA,2,2026,16.12,A,6.1,C,40.96,E,24.39,A,0.67,A,4.11,E,169.05,A
FRONTERIZA INTIBUCANA,3,2026,17.38,A,,,,,26.05,A,0.8,A,4.53,E,149.2,A
GUANAJA,1,2019,0.0,E,15.17,E,0.0,E,,,-0.04,E,,,95.73,C
GUANAJA,2,2019,0.0,E,16.23,E,0.0,E,,,-0.13,E,,,93.68,C
GUANAJA,3,2019,0.0,E,14.42,E,0.0,E,,,-0.19,E,,,94.01,C
GUANAJA,4,2019,0.0,E,14.88,E,0.0,E,,,-0.18,E,,,95.62,C
GUANAJA,5,2019,0.0,E,6.26,C,0.0,E,,,0.35,D,,,107.55,C
GUANAJA,7,2019,0.0,E,38.88,E,0.0,E,,,-0.49,E,,,93.04,D
GUANAJA,8,2019,0.0,E,25.96,E,0.0,E,,,-0.4,E,,,94.86,C
GUANAJA,9,2019,0.0,E,24.89,E,0.0,E,,,-0.05,E,,,99.43,C
GUANAJA,10,2019,0.0,E,24.04,E,0.0,E,,,-0.06,E,,,99.41,C
GUANAJA,11,2019,0.0,E,36.64,E,0.0,E,,,1.09,A,,,110.45,B
GUANAJA,12,2019,0.0,E,22.85,E,0.0,E,,,1.0,A,,,108.61,C
GUANAJA,1,2020,0.0,E,13.11,E,0.0,E,,,0.21,E,,,124.62,B
GUANAJA,2,2020,0.0,E,8.86,D,0.0,E,,,0.5,B,,,126.8,B
GUANAJA,3,2020,0.0,E,9.08,D,0.0,E,,,0.51,B,,,118.91,B
GUANAJA,4,2020,0.0,E,23.31,E,0.0,E,,,0.43,C,,,111.81,B
GUANAJA,5,2020,0.0,E,6.26,C,0.0,E,,,0.35,D,,,107.55,C
GUANAJA,6,2020,0.0,E,6.18,C,0.0,E,,,0.17,E,,,103.09,C
GUANAJA,7,2020,0.0,E,6.39,C,0.0,E,,,0.04,E,,,100.66,C
GUANAJA,8,2020,0.0,E,6.43,C,0.0,E,,,-0.04,E,,,99.52,C
GUANAJA,9,2020,0.0,E,6.27,C,0.0,E,,,-0.04,E,,,99.44,C
GUANAJA,10,2020,0.0,E,13.53,E,0.0,E,,,0.14,E,,,101.65,C
GUANAJA,11,2020,0.0,E,13.7,E,0.0,E,,,0.26,E,,,102.74,C
GUANAJA,12,2020,0.0,E,0.58,A,0.0,E,,,0.74,A,,,107.3,C
GUANAJA,1,2021,0.0,E,0.69,A,0.0,E,,,0.2,E,,,126.6,B
GUANAJA,2,2021,0.0,E,0.63,A,0.0,E,,,0.4,D,,,127.37,B
GUANAJA,3,2021,0.0,E,4.95,B,0.0,E,,,0.37,D,,,115.92,B
GUANAJA,4,2021,0.0,E,5.99,C,0.0,E,,,0.62,B,,,119.41,B
GUANAJA,5,2021,0.0,E,6.67,C,0.0,E,,,0.74,A,,,118.8,B
GUANAJA,6,2021,0.0,E,8.9,D,0.0,E,,,0.95,A,,,120.38,B
GUANAJA,7,2021,0.0,E,9.59,D,0.0,E,,,1.26,A,,,123.79,B
GUANAJA,8,2021,0.0,E,12.57,E,0.0,E,,,1.52,A,,,126.15,B
GUANAJA,9,2021,0.0,E,11.46,E,0.0,E,,,1.81,A,,,128.21,B
GUANAJA,10,2021,0.0,E,10.52,E,0.0,E,,,0.8,A,,,109.96,C
GUANAJA,11,2021,0.0,E,8.01,D,0.0,E,,,0.94,A,,,111.04,B
GUANAJA,12,2021,0.0,E,4.26,B,0.0,E,,,1.08,A,,,111.42,B
GUANAJA,1,2022,0.0,E,5.73,C,0.0,E,,,0.25,E,,,139.21,B
GUANAJA,2,2022,0.0,E,6.16,C,0.0,E,,,0.35,D,,,125.49,B
GUANAJA,3,2022,0.0,E,4.98,B,0.0,E,,,0.25,E,,,110.79,B
GUANAJA,4,2022,0.0,E,6.95,C,0.0,E,,,0.44,C,,,114.66,B
GUANAJA,5,2022,0.0,E,6.82,C,0.0,E,,,0.53,B,,,114.17,B
GUANAJA,6,2022,0.0,E,5.58,C,0.0,E,,,0.66,A,,,114.68,B
GUANAJA,7,2022,0.0,E,6.13,C,0.0,E,,,0.86,A,,,116.3,B
GUANAJA,8,2022,0.0,E,3.55,B,0.0,E,,,1.07,A,,,118.2,B
GUANAJA,9,2022,0.0,E,2.52,B,0.0,E,,,1.29,A,,,119.79,B
GUANAJA,10,2022,0.0,E,4.93,B,0.0,E,,,1.46,A,,,120.53,B
GUANAJA,11,2022,0.0,E,7.6,D,0.0,E,,,1.59,A,,,120.53,B
GUANAJA,12,2022,0.0,E,6.79,C,0.0,E,,,1.77,A,,,120.51,B
GUANAJA,1,2023,0.0,E,6.62,C,0.0,E,,,0.14,E,,,117.97,B
GUANAJA,2,2023,0.0,E,5.33,C,0.0,E,,,0.28,E,,,118.0,B
GUANAJA,3,2023,0.0,E,5.68,C,0.0,E,,,0.38,D,,,116.8,B
GUANAJA,4,2023,0.0,E,4.68,B,0.0,E,,,0.62,B,,,120.48,B
GUANAJA,5,2023,0.0,E,7.93,D,0.0,E,,,3.2,A,,,180.78,A
GUANAJA,6,2023,0.0,E,7.3,D,0.0,E,,,3.4,A,,,173.94,A
GUANAJA,7,2023,0.0,E,6.96,C,0.0,E,,,3.69,A,,,169.53,A
GUANAJA,8,2023,0.0,E,5.77,C,0.0,E,,,3.92,A,,,166.04,A
GUANAJA,9,2023,0.0,E,10.27,E,0.0,E,,,4.22,A,,,163.52,A
GUANAJA,10,2023,0.0,E,16.18,E,0.0,E,,,4.44,A,,,161.23,A
GUANAJA,11,2023,0.0,E,15.51,E,0.0,E,,,4.59,A,,,156.53,A
GUANAJA,12,2023,0.0,E,14.87,E,0.0,E,,,4.64,A,,,148.9,A
GUANAJA,1,2024,0.0,E,18.63,E,0.0,E,,,0.09,E,,,110.8,B
GUANAJA,2,2024,0.0,E,19.43,E,0.0,E,,,0.26,E,,,116.24,B
GUANAJA,3,2024,34.46,A,13.84,E,58.8,E,11.91,A,0.58,B,1.6,E,126.48,B
GUANAJA,4,2024,34.44,A,14.81,E,55.05,E,11.34,B,0.74,A,2.06,E,125.93,B
GUANAJA,5,2024,34.67,A,15.36,E,53.58,E,15.25,A,0.88,A,2.42,E,124.77,B
GUANAJA,6,2024,34.97,A,12.32,E,65.34,D,11.99,A,1.03,A,2.82,E,124.17,B
GUANAJA,7,2024,35.67,A,14.98,E,54.27,E,11.96,A,1.16,A,3.11,E,122.86,B
GUANAJA,8,2024,35.34,A,10.13,E,83.04,D,16.58,A,1.51,A,4.08,E,126.52,B
GUANAJA,9,2024,35.22,A,10.4,E,70.81,D,19.46,A,1.91,A,5.21,E,130.87,B
GUANAJA,10,2024,35.18,A,10.13,E,71.71,D,18.4,A,2.08,A,5.68,E,130.46,B
GUANAJA,11,2024,35.47,A,9.86,D,72.84,D,17.07,A,2.39,A,6.47,D,132.31,B
GUANAJA,12,2024,37.74,A,7.58,D,95.89,C,14.99,A,2.65,A,6.74,D,131.7,B
GUANAJA,1,2025,34.9,A,7.29,D,97.85,C,13.44,A,0.21,E,0.57,E,130.08,B
GUANAJA,2,2025,34.37,A,8.92,D,79.62,D,12.51,A,0.37,D,1.04,E,125.49,B
GUANAJA,3,2025,34.28,A,8.13,D,88.23,C,14.83,A,0.62,B,1.74,E,129.6,B
GUANAJA,4,2025,34.74,A,6.7,C,103.25,B,13.02,A,0.96,A,2.65,E,134.54,B
GUANAJA,5,2025,34.63,A,4.61,B,146.41,A,13.52,A,1.12,A,3.11,E,132.27,B
GUANAJA,6,2025,34.4,A,4.38,B,153.15,A,14.12,A,1.34,A,3.73,E,132.42,B
GUANAJA,7,2025,34.53,A,2.92,B,237.59,A,16.97,A,1.5,A,4.18,E,130.74,B
GUANAJA,8,2025,33.75,A,4.92,B,142.31,A,23.79,A,1.64,A,4.66,E,130.31,B
GUANAJA,9,2025,33.88,A,4.27,B,162.42,A,24.28,A,1.79,A,5.09,E,129.35,B
GUANAJA,10,2025,34.02,A,10.53,E,66.81,D,23.32,A,1.95,A,5.52,E,128.48,B
GUANAJA,11,2025,34.32,A,10.71,E,66.46,D,22.65,A,2.13,A,5.95,E,128.07,B
GUANAJA,12,2025,37.07,A,8.63,D,82.0,D,16.85,A,2.32,A,6.01,D,126.65,B
GUANAJA,1,2026,34.51,A,8.68,D,82.89,D,19.11,A,0.21,E,0.57,E,129.51,B
GUANAJA,2,2026,34.12,A,10.63,E,66.9,D,19.13,A,0.22,E,0.62,E,114.74,B
GUANAJA,3,2026,34.12,A,,,,,16.4,A,0.33,D,0.93,E,114.33,B
INVERSIONES HONDURAS,1,2019,0.0,E,9.19,D,0.0,E,,,0.02,E,,,101.64,C
INVERSIONES HONDURAS,2,2019,0.0,E,11.76,E,0.0,E,,,0.02,E,,,100.85,C
INVERSIONES HONDURAS,3,2019,0.0,E,10.79,E,0.0,E,,,0.08,E,,,102.18,C
INVERSIONES HONDURAS,4,2019,0.0,E,13.28,E,0.0,E,,,0.09,E,,,101.74,C
INVERSIONES HONDURAS,6,2019,0.0,E,8.01,D,0.0,E,,,0.11,E,,,101.53,C
INVERSIONES HONDURAS,7,2019,0.0,E,6.46,C,0.0,E,,,0.17,E,,,102.0,C
INVERSIONES HONDURAS,8,2019,0.0,E,5.87,C,0.0,E,,,0.19,E,,,102.02,C
INVERSIONES HONDURAS,9,2019,0.0,E,5.87,C,0.0,E,,,0.12,E,,,101.18,C
INVERSIONES HONDURAS,10,2019,0.0,E,8.08,D,0.0,E,,,0.16,E,,,101.38,C
INVERSIONES HONDURAS,11,2019,0.0,E,8.61,D,0.0,E,,,0.2,E,,,101.57,C
INVERSIONES HONDURAS,12,2019,0.0,E,4.37,B,0.0,E,,,0.09,E,,,100.71,C
INVERSIONES HONDURAS,1,2020,0.0,E,7.29,D,0.0,E,,,0.02,E,,,102.05,C
INVERSIONES HONDURAS,2,2020,0.0,E,6.35,C,0.0,E,,,0.05,E,,,102.06,C
INVERSIONES HONDURAS,3,2020,0.0,E,8.05,D,0.0,E,,,0.15,E,,,104.42,C
INVERSIONES HONDURAS,4,2020,0.0,E,11.35,E,0.0,E,,,0.23,E,,,105.21,C
INVERSIONES HONDURAS,5,2020,0.0,E,11.13,E,0.0,E,,,0.28,E,,,105.14,C
INVERSIONES HONDURAS,6,2020,0.0,E,8.14,D,0.0,E,,,0.25,E,,,103.75,C
INVERSIONES HONDURAS,7,2020,0.0,E,6.22,C,0.0,E,,,0.31,D,,,103.92,C
INVERSIONES HONDURAS,8,2020,0.0,E,6.7,C,0.0,E,,,0.37,D,,,104.09,C
INVERSIONES HONDURAS,9,2020,0.0,E,6.11,C,0.0,E,,,0.39,D,,,103.8,C
INVERSIONES HONDURAS,10,2020,0.0,E,3.27,B,0.0,E,,,0.42,D,,,103.67,C
INVERSIONES HONDURAS,11,2020,0.0,E,3.99,B,0.0,E,,,0.45,C,,,103.69,C
INVERSIONES HONDURAS,12,2020,0.0,E,9.18,D,0.0,E,,,0.18,E,,,101.32,C
INVERSIONES HONDURAS,1,2021,0.0,E,9.74,D,0.0,E,,,0.04,E,,,103.63,C
INVERSIONES HONDURAS,2,2021,0.0,E,6.62,C,0.0,E,,,0.22,E,,,109.86,C
INVERSIONES HONDURAS,3,2021,0.0,E,7.52,D,0.0,E,,,0.26,E,,,107.92,C
INVERSIONES HONDURAS,4,2021,0.0,E,6.62,C,0.0,E,,,0.42,D,,,109.56,C
INVERSIONES HONDURAS,5,2021,0.0,E,4.28,B,0.0,E,,,0.5,B,,,109.3,C
INVERSIONES HONDURAS,6,2021,0.0,E,4.37,B,0.0,E,,,0.49,C,,,107.47,C
INVERSIONES HONDURAS,7,2021,0.0,E,4.67,B,0.0,E,,,0.54,B,,,107.05,C
INVERSIONES HONDURAS,8,2021,0.0,E,5.23,C,0.0,E,,,0.62,B,,,106.74,C
INVERSIONES HONDURAS,9,2021,0.0,E,4.95,B,0.0,E,,,0.64,B,,,106.35,C
INVERSIONES HONDURAS,10,2021,0.0,E,5.01,C,0.0,E,,,0.67,A,,,106.12,C
INVERSIONES HONDURAS,11,2021,0.0,E,4.17,B,0.0,E,,,0.72,A,,,105.97,C
INVERSIONES HONDURAS,12,2021,0.0,E,4.12,B,0.0,E,,,0.26,E,,,101.94,C
INVERSIONES HONDURAS,1,2022,0.0,E,4.55,B,0.0,E,,,0.05,E,,,105.03,C
INVERSIONES HONDURAS,2,2022,0.0,E,5.02,C,0.0,E,,,0.06,E,,,102.95,C
INVERSIONES HONDURAS,3,2022,0.0,E,6.58,C,0.0,E,,,0.05,E,,,101.59,C
INVERSIONES HONDURAS,4,2022,0.0,E,5.29,C,0.0,E,,,0.05,E,,,101.21,C
INVERSIONES HONDURAS,5,2022,0.0,E,5.42,C,0.0,E,,,0.05,E,,,100.96,C
INVERSIONES HONDURAS,6,2022,0.0,E,5.01,C,0.0,E,,,0.05,E,,,100.81,C
INVERSIONES HONDURAS,7,2022,0.0,E,5.26,C,0.0,E,,,0.08,E,,,101.14,C
INVERSIONES HONDURAS,8,2022,0.0,E,5.23,C,0.0,E,,,0.16,E,,,102.03,C
INVERSIONES HONDURAS,9,2022,0.0,E,3.86,B,0.0,E,,,0.25,E,,,102.79,C
INVERSIONES HONDURAS,10,2022,0.0,E,4.96,B,0.0,E,,,0.29,E,,,102.93,C
INVERSIONES HONDURAS,11,2022,0.0,E,4.67,B,0.0,E,,,0.3,E,,,102.68,C
INVERSIONES HONDURAS,12,2022,0.0,E,4.05,B,0.0,E,,,0.1,E,,,100.81,C
INVERSIONES HONDURAS,1,2023,0.0,E,3.21,B,0.0,E,,,0.06,E,,,106.11,C
INVERSIONES HONDURAS,2,2023,0.0,E,3.16,B,0.0,E,,,0.11,E,,,105.64,C
INVERSIONES HONDURAS,3,2023,0.0,E,3.15,B,0.0,E,,,0.13,E,,,104.39,C
INVERSIONES HONDURAS,4,2023,0.0,E,3.77,B,0.0,E,,,0.1,E,,,102.41,C
INVERSIONES HONDURAS,5,2023,0.0,E,3.49,B,0.0,E,,,1.22,A,,,122.56,B
INVERSIONES HONDURAS,6,2023,0.0,E,4.18,B,0.0,E,,,1.26,A,,,120.26,B
INVERSIONES HONDURAS,7,2023,0.0,E,2.16,A,0.0,E,,,1.51,A,,,120.73,B
INVERSIONES HONDURAS,8,2023,0.0,E,2.11,A,0.0,E,,,1.54,A,,,118.48,B
INVERSIONES HONDURAS,9,2023,0.0,E,2.13,A,0.0,E,,,1.67,A,,,117.95,B
INVERSIONES HONDURAS,10,2023,0.0,E,2.25,A,0.0,E,,,1.74,A,,,117.41,B
INVERSIONES HONDURAS,11,2023,0.0,E,1.74,A,0.0,E,,,1.84,A,,,116.65,B
INVERSIONES HONDURAS,12,2023,0.0,E,1.14,A,0.0,E,,,0.4,D,,,102.95,C
INVERSIONES HONDURAS,1,2024,0.0,E,1.55,A,0.0,E,,,0.24,E,,,125.29,B
INVERSIONES HONDURAS,2,2024,0.0,E,1.33,A,0.0,E,,,0.43,C,,,123.07,B
INVERSIONES HONDURAS,3,2024,45.9,A,1.53,A,127.62,B,22.36,A,0.53,B,1.14,E,121.31,B
INVERSIONES HONDURAS,4,2024,41.92,A,2.47,A,80.27,D,16.5,A,0.68,A,1.6,E,119.63,B
INVERSIONES HONDURAS,5,2024,41.73,A,2.45,A,81.05,D,18.01,A,0.76,A,1.81,E,117.74,B
INVERSIONES HONDURAS,6,2024,42.4,A,3.15,B,64.95,D,16.56,A,0.88,A,2.04,E,116.67,B
INVERSIONES HONDURAS,7,2024,41.89,A,2.79,B,71.98,D,18.46,A,0.98,A,2.29,E,116.09,B
INVERSIONES HONDURAS,8,2024,41.95,A,2.48,A,79.63,D,15.8,A,1.11,A,2.61,E,116.13,B
INVERSIONES HONDURAS,9,2024,41.97,A,1.98,A,101.05,B,15.83,A,1.36,A,3.2,E,117.56,B
INVERSIONES HONDURAS,10,2024,41.79,A,1.73,A,114.43,B,13.94,A,1.55,A,3.66,E,118.18,B
INVERSIONES HONDURAS,11,2024,42.64,A,2.19,A,91.02,C,12.79,A,1.78,A,4.11,E,118.62,B
INVERSIONES HONDURAS,12,2024,43.81,A,3.86,B,52.53,E,8.3,C,0.8,A,1.8,E,106.67,C
INVERSIONES HONDURAS,1,2025,43.44,A,5.5,C,38.11,E,9.49,B,0.17,E,0.37,E,117.74,B
INVERSIONES HONDURAS,2,2025,43.19,A,7.29,D,29.37,E,11.12,B,0.27,E,0.62,E,114.93,B
INVERSIONES HONDURAS,3,2025,42.91,A,7.99,D,24.5,E,16.39,A,0.39,D,0.89,E,114.13,B
INVERSIONES HONDURAS,4,2025,43.35,A,8.72,D,23.57,E,17.01,A,0.53,B,1.2,E,114.4,B
INVERSIONES HONDURAS,5,2025,43.74,A,8.14,D,26.35,E,22.05,A,0.67,A,1.5,E,114.71,B
INVERSIONES HONDURAS,6,2025,43.95,A,7.85,D,28.69,E,25.61,A,0.81,A,1.81,E,114.82,B
INVERSIONES HONDURAS,7,2025,41.65,A,7.66,D,30.06,E,19.78,A,0.99,A,2.33,E,115.12,B
INVERSIONES HONDURAS,8,2025,42.39,A,6.37,C,36.2,E,17.8,A,1.08,A,2.51,E,114.31,B
INVERSIONES HONDURAS,9,2025,42.08,A,7.82,D,25.86,E,19.69,A,1.19,A,2.8,E,114.08,B
INVERSIONES HONDURAS,10,2025,41.88,A,8.24,D,25.15,E,22.61,A,1.29,A,3.03,E,113.87,B
INVERSIONES HONDURAS,11,2025,42.32,A,10.17,E,20.73,E,19.76,A,1.44,A,3.35,E,113.97,B
INVERSIONES HONDURAS,12,2025,42.32,A,7.21,D,31.74,E,26.81,A,0.63,B,1.47,E,105.11,C
INVERSIONES HONDURAS,1,2026,42.94,A,6.38,C,37.11,E,22.68,A,0.11,E,0.25,E,111.23,B
INVERSIONES HONDURAS,2,2026,42.97,A,8.74,D,26.89,E,21.58,A,0.19,E,0.43,E,109.78,C
INVERSIONES HONDURAS,3,2026,42.32,A,,,,,24.5,A,0.28,E,0.66,E,109.97,C
JUTICALPA,1,2019,0.0,E,9.7,D,0.0,E,,,0.33,D,,,145.39,A
JUTICALPA,2,2019,0.0,E,10.39,E,0.0,E,,,0.71,A,,,148.99,A
JUTICALPA,3,2019,0.0,E,10.64,E,0.0,E,,,0.84,A,,,134.76,B
JUTICALPA,4,2019,0.0,E,9.92,D,0.0,E,,,0.46,C,,,111.85,B
JUTICALPA,5,2019,0.0,E,10.27,E,0.0,E,,,0.6,B,,,112.1,B
JUTICALPA,6,2019,0.0,E,21.15,E,0.0,E,,,0.83,A,,,114.76,B
JUTICALPA,7,2019,0.0,E,21.7,E,0.0,E,,,1.18,A,,,118.46,B
JUTICALPA,8,2019,0.0,E,20.36,E,0.0,E,,,1.5,A,,,120.86,B
JUTICALPA,9,2019,0.0,E,18.55,E,0.0,E,,,1.68,A,,,121.03,B
JUTICALPA,10,2019,0.0,E,21.03,E,0.0,E,,,1.81,A,,,120.99,B
JUTICALPA,11,2019,0.0,E,21.44,E,0.0,E,,,2.0,A,,,121.46,B
JUTICALPA,12,2019,0.0,E,20.17,E,0.0,E,,,2.95,A,,,128.94,B
JUTICALPA,1,2020,0.0,E,21.56,E,0.0,E,,,0.32,D,,,143.61,A
JUTICALPA,2,2020,0.0,E,20.33,E,0.0,E,,,0.65,B,,,142.58,B
JUTICALPA,3,2020,0.0,E,42.02,E,0.0,E,,,0.9,A,,,139.56,B
JUTICALPA,5,2020,0.0,E,10.33,E,0.0,E,,,1.51,A,,,141.75,B
JUTICALPA,6,2020,0.0,E,14.42,E,0.0,E,,,1.56,A,,,135.47,B
JUTICALPA,7,2020,0.0,E,18.19,E,0.0,E,,,1.67,A,,,132.57,B
JUTICALPA,8,2020,0.0,E,16.74,E,0.0,E,,,1.92,A,,,133.43,B
JUTICALPA,9,2020,0.0,E,14.51,E,0.0,E,,,2.12,A,,,133.52,B
JUTICALPA,10,2020,0.0,E,11.09,E,0.0,E,,,2.4,A,,,134.63,B
JUTICALPA,11,2020,0.0,E,9.26,D,0.0,E,,,2.65,A,,,135.45,B
JUTICALPA,12,2020,0.0,E,5.82,C,0.0,E,,,1.89,A,,,120.77,B
JUTICALPA,1,2021,0.0,E,5.61,C,0.0,E,,,0.66,A,,,211.46,A
JUTICALPA,2,2021,0.0,E,4.78,B,0.0,E,,,0.96,A,,,178.77,A
JUTICALPA,3,2021,0.0,E,5.44,C,0.0,E,,,1.21,A,,,165.14,A
JUTICALPA,4,2021,0.0,E,5.04,C,0.0,E,,,1.33,A,,,152.7,A
JUTICALPA,5,2021,0.0,E,5.59,C,0.0,E,,,1.57,A,,,149.13,A
JUTICALPA,6,2021,0.0,E,5.37,C,0.0,E,,,1.57,A,,,138.71,B
JUTICALPA,7,2021,0.0,E,5.19,C,0.0,E,,,1.8,A,,,138.3,B
JUTICALPA,8,2021,0.0,E,4.73,B,0.0,E,,,2.02,A,,,138.48,B
JUTICALPA,9,2021,0.0,E,4.67,B,0.0,E,,,2.2,A,,,137.44,B
JUTICALPA,10,2021,0.0,E,4.85,B,0.0,E,,,2.36,A,,,136.59,B
JUTICALPA,11,2021,0.0,E,4.9,B,0.0,E,,,2.31,A,,,132.4,B
JUTICALPA,12,2021,0.0,E,4.39,B,0.0,E,,,1.91,A,,,122.61,B
JUTICALPA,1,2022,0.0,E,4.61,B,0.0,E,,,0.25,E,,,140.7,B
JUTICALPA,2,2022,0.0,E,4.34,B,0.0,E,,,0.48,C,,,141.15,B
JUTICALPA,3,2022,0.0,E,4.58,B,0.0,E,,,0.58,B,,,130.77,B
JUTICALPA,4,2022,0.0,E,4.85,B,0.0,E,,,0.53,B,,,119.69,B
JUTICALPA,5,2022,0.0,E,4.81,B,0.0,E,,,0.46,C,,,112.84,B
JUTICALPA,6,2022,0.0,E,4.75,B,0.0,E,,,0.61,B,,,114.73,B
JUTICALPA,7,2022,0.0,E,4.27,B,0.0,E,,,0.8,A,,,116.95,B
JUTICALPA,8,2022,0.0,E,4.13,B,0.0,E,,,1.03,A,,,119.28,B
JUTICALPA,9,2022,0.0,E,3.98,B,0.0,E,,,1.27,A,,,121.1,B
JUTICALPA,10,2022,0.0,E,4.04,B,0.0,E,,,1.46,A,,,122.78,B
JUTICALPA,11,2022,0.0,E,3.81,B,0.0,E,,,1.66,A,,,124.21,B
JUTICALPA,12,2022,0.0,E,3.51,B,0.0,E,,,1.38,A,,,117.4,B
JUTICALPA,1,2023,0.0,E,3.56,B,0.0,E,,,0.26,E,,,146.06,A
JUTICALPA,2,2023,0.0,E,3.65,B,0.0,E,,,0.54,B,,,147.94,A
JUTICALPA,3,2023,0.0,E,3.67,B,0.0,E,,,0.8,A,,,146.67,A
JUTICALPA,4,2023,0.0,E,3.68,B,0.0,E,,,1.08,A,,,147.66,A
JUTICALPA,5,2023,0.0,E,3.41,B,0.0,E,,,1.33,A,,,142.41,B
JUTICALPA,6,2023,0.0,E,3.41,B,0.0,E,,,1.52,A,,,140.49,B
JUTICALPA,7,2023,0.0,E,3.4,B,0.0,E,,,1.77,A,,,140.22,B
JUTICALPA,8,2023,0.0,E,3.31,B,0.0,E,,,2.07,A,,,141.33,B
JUTICALPA,9,2023,0.0,E,3.13,B,0.0,E,,,2.34,A,,,142.25,B
JUTICALPA,10,2023,0.0,E,3.03,B,0.0,E,,,2.51,A,,,140.66,B
JUTICALPA,11,2023,0.0,E,3.15,B,0.0,E,,,2.54,A,,,136.45,B
JUTICALPA,12,2023,0.0,E,3.29,B,0.0,E,,,2.24,A,,,127.04,B
JUTICALPA,1,2024,0.0,E,3.65,B,0.0,E,,,0.21,E,,,130.18,B
JUTICALPA,2,2024,0.0,E,3.5,B,0.0,E,,,0.46,C,,,134.8,B
JUTICALPA,3,2024,34.58,A,3.89,B,90.07,C,16.5,A,0.65,A,1.84,E,133.12,B
JUTICALPA,4,2024,34.67,A,3.91,B,89.26,C,15.44,A,0.73,A,2.04,E,126.48,B
JUTICALPA,5,2024,34.86,A,3.55,B,96.91,C,14.33,A,0.88,A,2.45,E,125.23,B
JUTICALPA,6,2024,35.01,A,3.33,B,102.05,B,13.2,A,1.12,A,3.12,E,127.15,B
JUTICALPA,7,2024,35.3,A,3.47,B,96.23,C,11.21,B,1.36,A,3.76,E,128.41,B
JUTICALPA,8,2024,35.33,A,3.51,B,94.76,C,14.74,A,1.48,A,4.09,E,126.81,B
JUTICALPA,9,2024,35.51,A,3.54,B,93.38,C,13.67,A,1.61,A,4.43,E,126.02,B
JUTICALPA,10,2024,35.92,A,3.48,B,95.58,C,14.18,A,1.83,A,4.98,E,126.58,B
JUTICALPA,11,2024,36.34,A,3.58,B,92.92,C,13.23,A,2.1,A,5.64,E,127.78,B
JUTICALPA,12,2024,36.48,A,3.54,B,92.38,C,13.05,A,1.74,A,4.66,E,119.76,B
JUTICALPA,1,2025,35.8,A,3.54,B,93.05,C,14.84,A,0.21,E,0.56,E,128.03,B
JUTICALPA,2,2025,35.29,A,3.66,B,88.82,C,15.5,A,0.4,D,1.11,E,127.0,B
JUTICALPA,3,2025,35.07,A,3.96,B,81.41,D,16.65,A,0.22,E,0.62,E,108.56,C
JUTICALPA,4,2025,34.78,A,4.11,B,79.16,D,19.12,A,0.33,D,0.92,E,109.63,C
JUTICALPA,5,2025,34.63,A,3.92,B,82.95,D,20.81,A,0.56,B,1.57,E,113.77,B
JUTICALPA,6,2025,34.51,A,3.89,B,81.29,D,21.51,A,0.75,A,2.12,E,115.97,B
JUTICALPA,7,2025,34.3,A,4.11,B,77.04,D,23.26,A,0.99,A,2.83,E,118.91,B
JUTICALPA,8,2025,34.05,A,4.04,B,77.26,D,23.33,A,1.3,A,3.74,E,122.44,B
JUTICALPA,9,2025,34.36,A,3.92,B,80.01,D,24.17,A,1.48,A,4.21,E,122.88,B
JUTICALPA,10,2025,34.32,A,4.06,B,77.56,D,24.79,A,1.57,A,4.47,E,121.76,B
JUTICALPA,11,2025,34.2,A,3.99,B,79.03,D,24.95,A,1.81,A,5.17,E,123.24,B
